Invoice_ID,branch,city,customer_type,gender,product_line,unit_price,quantity,total,date,time,payment,payments_fee,gross_income,cost_price,unit_cost
308-39-1704,B,Mandalay,Normal,Female,Clothes and accessories,39.98,2,79.96,2019-01-26,2024-12-18 18:21:00,Credit card,2.24,5.6,74.36,37.18
394-41-0746,B,Mandalay,Normal,Female,Clothes and accessories,20.25,9,182.25,2019-01-26,2024-12-18 14:57:00,Ewallet,2.53,12.76,169.46999999999997,18.83
595-27-4853,C,Naypyitaw,Normal,Female,Clothes and accessories,14.68,6,88.08,2019-01-26,2024-12-18 18:11:00,Ewallet,1.37,6.17,81.9,13.65
372-26-1503,C,Naypyitaw,Normal,Female,Clothes and accessories,7.47,4,29.88,2019-01-26,2024-12-18 19:26:00,Ewallet,0.47,2.09,27.8,6.95
189-55-2313,A,Yangon,Normal,Female,Clothes and accessories,0.5,11,5.5,2019-01-26,2024-12-18 10:39:00,Ewallet,0.08,0.39,5.17,0.47
123-19-1176,A,Yangon,Member,Male,Health and beauty,61.13,8,489.04,2019-01-27,2024-12-18 20:33:00,Ewallet,7.34,107.59,381.44,47.68
870-54-3162,A,Yangon,Normal,Female,Sports and travel,33.86,5,169.3,2019-01-27,2024-12-18 13:26:00,Cash,0.0,25.4,143.9,28.78
633-91-1052,A,Yangon,Normal,Female,Home and lifestyle,12.63,2,25.26,2019-01-27,2024-12-18 15:51:00,Cash,0.0,4.55,20.72,10.36
613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,15.08,10,150.8,2019-01-27,2024-12-18 14:28:00,Cash,0.0,22.62,128.2,12.82
394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,56.77,9,510.93,2019-01-27,2024-12-18 14:55:00,Ewallet,7.66,127.74,383.21999999999997,42.58
325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,48.9,10,489.0,2019-01-27,2024-12-18 13:58:00,Cash,0.0,73.35,415.6,41.56
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,94.75,6,568.5,2019-01-27,2024-12-18 11:17:00,Cash,0.0,68.22,500.28,83.38
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,72.87,2,145.74,2019-01-27,2024-12-18 19:48:00,Ewallet,2.19,26.23,119.52,59.76
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,56.99,7,398.93,2019-01-27,2024-12-18 18:05:00,Ewallet,5.98,99.74,299.25,42.75
534-01-4457,A,Yangon,Normal,Male,Food and beverages,85.8,6,514.8,2019-01-27,2024-12-18 14:36:00,Credit card,15.44,61.77,453.0,75.5
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,25.45,7,178.15,2019-01-27,2024-12-18 17:38:00,Ewallet,2.67,32.07,146.09,20.87
869-11-3082,B,Mandalay,Member,Female,Health and beauty,100.97,4,403.88,2019-01-27,2024-12-18 20:03:00,Credit card,12.12,88.85,315.04,78.76
585-90-0249,A,Yangon,Member,Male,Electronic accessories,76.92,1,76.92,2019-01-27,2024-12-18 18:08:00,Ewallet,1.15,11.54,65.38,65.38
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,51.46,10,514.6,2019-01-27,2024-12-18 10:44:00,Credit card,15.44,92.63,422.0,42.2
418-05-0654,C,Naypyitaw,Member,Female,Clothes and accessories,41.9,6,251.39999999999998,2019-01-27,2024-12-18 20:49:00,Cash,7.65,17.6,233.82,38.97
756-93-1857,A,Yangon,Normal,Female,Clothes and accessories,172.77,1,172.77,2019-01-27,2024-12-18 14:07:00,Credit card,3.33,12.09,160.68,160.68
149-71-6266,B,Mandalay,Member,Male,Sports and travel,81.97,9,737.73,2019-01-28,2024-12-18 12:43:00,Cash,0.0,110.66,627.1200000000001,69.68
400-89-4171,C,Naypyitaw,Normal,Female,Sports and travel,85.02,8,680.16,2019-01-28,2024-12-18 13:05:00,Cash,0.0,102.02,578.16,72.27
342-65-4817,C,Naypyitaw,Member,Female,Health and beauty,91.14,3,273.42,2019-01-28,2024-12-18 16:47:00,Ewallet,4.1,60.15,213.27,71.09
593-65-1552,C,Naypyitaw,Normal,Female,Home and lifestyle,73.3,4,293.2,2019-01-28,2024-12-18 20:50:00,Credit card,8.8,52.78,240.44,60.11
211-30-9270,C,Naypyitaw,Normal,Female,Health and beauty,18.28,5,91.4,2019-01-28,2024-12-18 15:16:00,Credit card,2.74,20.11,71.3,14.26
372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,25.01,5,125.05000000000001,2019-01-28,2024-12-18 19:24:00,Ewallet,1.88,31.27,93.80000000000001,18.76
390-80-5128,B,Mandalay,Member,Female,Health and beauty,20.11,1,20.11,2019-01-28,2024-12-18 17:58:00,Credit card,0.6,4.42,15.69,15.69
726-29-6793,A,Yangon,Member,Male,Electronic accessories,25.39,8,203.12,2019-01-28,2024-12-18 20:54:00,Ewallet,3.05,30.47,172.64,21.58
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,19.71,6,118.26,2019-01-28,2024-12-18 16:43:00,Credit card,3.55,17.74,100.5,16.75
222-42-0244,B,Mandalay,Member,Female,Health and beauty,75.72,9,681.48,2019-01-28,2024-12-18 13:53:00,Credit card,20.44,149.92,531.54,59.06
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,22.5,10,225.0,2019-01-28,2024-12-18 11:51:00,Cash,0.0,33.75,191.29999999999998,19.13
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,104.12,8,832.96,2019-01-28,2024-12-18 17:47:00,Credit card,24.99,183.25,649.68,81.21
865-41-9075,A,Yangon,Normal,Male,Food and beverages,12.11,7,84.77,2019-01-28,2024-12-18 17:35:00,Cash,0.0,10.17,74.55,10.65
430-53-4718,B,Mandalay,Member,Female,Health and beauty,79.14,8,633.12,2019-01-28,2024-12-18 15:46:00,Credit card,18.99,139.28,493.84,61.73
198-66-9835,C,Naypyitaw,Normal,Female,Clothes and accessories,27.13,2,54.26,2019-01-28,2024-12-18 19:47:00,Cash,1.43,3.8,50.46,25.23
746-94-0204,A,Yangon,Normal,Male,Fashion accessories,87.4,9,786.6,2019-01-29,2024-12-18 11:56:00,Credit card,23.6,196.66,589.9499999999999,65.55
606-80-4905,C,Naypyitaw,Member,Female,Sports and travel,20.11,6,120.66,2019-01-29,2024-12-18 10:01:00,Credit card,3.62,18.1,102.53999999999999,17.09
110-48-7033,B,Mandalay,Member,Male,Fashion accessories,34.25,4,137.0,2019-01-29,2024-12-18 14:12:00,Cash,0.0,34.25,102.76,25.69
382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,44.18,6,265.08,2019-01-29,2024-12-18 12:25:00,Cash,0.0,66.28,198.84,33.14
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,40.53,1,40.53,2019-01-29,2024-12-18 11:26:00,Ewallet,0.61,6.08,34.45,34.45
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,88.25,6,529.5,2019-01-29,2024-12-18 10:48:00,Credit card,15.89,63.54,465.96,77.66
343-61-3544,B,Mandalay,Member,Male,Sports and travel,28.0,10,280.0,2019-01-29,2024-12-18 11:48:00,Cash,0.0,42.01,238.0,23.8
816-72-8853,A,Yangon,Member,Female,Sports and travel,29.33,5,146.64999999999998,2019-01-29,2024-12-18 15:48:00,Cash,0.0,21.99,124.65,24.93
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,91.74,5,458.7,2019-01-29,2024-12-18 19:45:00,Cash,0.0,82.56,376.15000000000003,75.23
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,61.7,10,617.0,2019-01-29,2024-12-18 14:26:00,Ewallet,9.25,92.55,524.4,52.44
569-76-2760,A,Yangon,Member,Female,Sports and travel,23.11,4,92.44,2019-01-29,2024-12-18 18:15:00,Credit card,2.77,13.87,78.56,19.64
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,42.37,1,42.37,2019-01-29,2024-12-18 13:46:00,Ewallet,0.64,9.32,33.05,33.05
746-94-0209,A,Yangon,Normal,Male,Clothes and accessories,0.94,10,9.399999999999999,2019-01-29,2024-12-18 12:05:00,Credit card,11.82,0.66,8.8,0.88
110-48-7033,B,Mandalay,Member,Male,Clothes and accessories,28.18,4,112.72,2019-01-29,2024-12-18 14:21:00,Cash,0.0,7.89,104.84,26.21
382-25-8914,C,Naypyitaw,Normal,Male,Clothes and accessories,16.48,7,115.36,2019-01-29,2024-12-18 12:37:00,Cash,0.0,8.08,107.31,15.33
423-80-0988,C,Naypyitaw,Normal,Male,Sports and travel,80.22,2,160.44,2019-01-30,2024-12-18 19:42:00,Ewallet,2.41,24.07,136.38,68.19
416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,101.88,5,509.4,2019-01-30,2024-12-18 16:24:00,Ewallet,7.64,61.13,448.29999999999995,89.66
182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,24.83,4,99.32,2019-01-30,2024-12-18 13:32:00,Credit card,2.98,14.9,84.44,21.11
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,24.11,1,24.11,2019-01-30,2024-12-18 20:47:00,Cash,0.0,4.34,19.77,19.77
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,103.45,10,1034.5,2019-01-30,2024-12-18 20:23:00,Ewallet,15.52,124.14,910.3,91.03
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,44.54,8,356.32,2019-01-30,2024-12-18 13:58:00,Ewallet,5.34,53.45,302.88,37.86
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,11.06,5,55.300000000000004,2019-01-30,2024-12-18 14:43:00,Credit card,1.66,9.95,45.35,9.07
804-38-3935,A,Yangon,Member,Male,Electronic accessories,98.47,3,295.40999999999997,2019-01-30,2024-12-18 11:32:00,Credit card,8.86,44.31,251.10000000000002,83.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,23.5,1,23.5,2019-01-30,2024-12-18 17:08:00,Credit card,0.71,3.53,19.97,19.97
239-36-3640,B,Mandalay,Normal,Male,Electronic accessories,47.62,6,285.71999999999997,2019-01-31,2024-12-18 13:44:00,Ewallet,4.29,42.86,242.88,40.48
583-72-1480,C,Naypyitaw,Member,Male,Electronic accessories,38.91,4,155.64,2019-01-31,2024-12-18 16:24:00,Ewallet,2.33,23.35,132.32,33.08
366-93-0948,A,Yangon,Member,Male,Electronic accessories,69.67,1,69.67,2019-01-31,2024-12-18 10:46:00,Credit card,2.09,10.45,59.22,59.22
226-71-3580,C,Naypyitaw,Normal,Female,Sports and travel,24.94,9,224.46,2019-01-31,2024-12-18 12:02:00,Cash,0.0,33.67,190.79999999999998,21.2
532-59-7201,B,Mandalay,Member,Male,Sports and travel,83.93,6,503.58000000000004,2019-01-31,2024-12-18 14:04:00,Cash,0.0,75.53,428.04,71.34
525-88-7307,B,Mandalay,Member,Male,Sports and travel,79.61,1,79.61,2019-01-31,2024-12-18 13:19:00,Cash,0.0,11.94,67.67,67.67
286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,72.54,2,145.08,2019-01-31,2024-12-18 19:48:00,Credit card,4.35,36.27,108.8,54.4
187-83-5490,A,Yangon,Member,Male,Electronic accessories,21.81,4,87.24,2019-01-31,2024-12-18 13:47:00,Cash,0.0,13.08,74.16,18.54
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,45.15,4,180.6,2019-01-31,2024-12-18 20:48:00,Ewallet,2.71,27.09,153.52,38.38
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,103.64,8,829.12,2019-01-31,2024-12-18 10:36:00,Ewallet,12.44,207.27,621.84,77.73
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,75.74,10,757.4,2019-01-31,2024-12-18 15:12:00,Credit card,22.72,113.61,643.8,64.38
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,92.26,9,830.34,2019-01-31,2024-12-18 20:32:00,Ewallet,12.46,124.56,705.78,78.42
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,65.29,10,652.9000000000001,2019-01-31,2024-12-18 10:33:00,Ewallet,9.79,163.22,489.7,48.97
522-57-8364,A,Yangon,Member,Male,Fashion accessories,53.91,8,431.28,2019-01-31,2024-12-18 10:00:00,Ewallet,6.47,107.82,323.44,40.43
286-75-7815,B,Mandalay,Normal,Male,Clothes and accessories,54.99,3,164.97,2019-01-31,2024-12-18 19:57:00,Credit card,2.21,11.55,153.42000000000002,51.14
518-17-2986,C,Naypyitaw,Normal,Female,Clothes and accessories,74.75,4,299.0,2019-01-31,2024-12-18 15:47:00,Ewallet,0.31,20.93,278.08,69.52
551-21-3069,C,Naypyitaw,Normal,Female,Electronic accessories,24.22,9,217.98,2019-02-01,2024-12-18 11:27:00,Cash,0.0,32.7,185.31,20.59
237-01-6122,C,Naypyitaw,Member,Female,Home and lifestyle,84.83,9,763.47,2019-02-01,2024-12-18 20:31:00,Credit card,22.9,137.42,626.04,69.56
105-31-1824,A,Yangon,Member,Male,Sports and travel,73.0,7,511.0,2019-02-01,2024-12-18 15:10:00,Credit card,15.33,76.65,434.34999999999997,62.05
870-76-1733,A,Yangon,Member,Female,Food and beverages,14.94,5,74.7,2019-02-01,2024-12-18 10:08:00,Credit card,2.24,8.97,65.75,13.15
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,91.85,6,551.0999999999999,2019-02-01,2024-12-18 18:43:00,Ewallet,8.27,66.13,484.98,80.83
443-82-0585,A,Yangon,Member,Female,Health and beauty,81.57,4,326.28,2019-02-01,2024-12-18 19:54:00,Cash,0.0,71.78,254.48,63.62
554-53-8700,C,Naypyitaw,Member,Male,Home and lifestyle,58.92,2,117.84,2019-02-02,2024-12-18 10:11:00,Cash,0.0,21.21,96.62,48.31
382-03-4532,A,Yangon,Member,Female,Health and beauty,19.25,1,19.25,2019-02-02,2024-12-18 18:50:00,Cash,0.0,4.24,15.01,15.01
642-32-2990,A,Yangon,Normal,Female,Food and beverages,11.51,10,115.1,2019-02-02,2024-12-18 20:48:00,Ewallet,1.73,13.81,101.30000000000001,10.13
376-02-8238,B,Mandalay,Normal,Male,Home and lifestyle,98.56,8,788.48,2019-02-02,2024-12-18 18:42:00,Credit card,23.66,141.93,646.56,80.82
845-51-0542,B,Mandalay,Member,Male,Food and beverages,48.88,9,439.92,2019-02-02,2024-12-18 15:34:00,Ewallet,6.6,52.79,387.09,43.01
376-56-3573,C,Naypyitaw,Normal,Female,Fashion accessories,100.19,4,400.76,2019-02-02,2024-12-18 13:23:00,Ewallet,6.01,100.19,300.56,75.14
201-86-2184,B,Mandalay,Member,Female,Electronic accessories,27.57,7,192.99,2019-02-02,2024-12-18 19:40:00,Cash,0.0,28.95,164.08,23.44
405-31-3305,A,Yangon,Member,Male,Fashion accessories,45.29,10,452.9,2019-02-02,2024-12-18 18:31:00,Credit card,13.59,113.22,339.7,33.97
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,69.27,8,554.16,2019-02-02,2024-12-18 20:29:00,Cash,0.0,66.5,487.68,60.96
420-18-8989,A,Yangon,Member,Female,Sports and travel,54.1,8,432.8,2019-02-02,2024-12-18 15:47:00,Cash,0.0,64.92,367.84,45.98
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,26.84,7,187.88,2019-02-02,2024-12-18 20:42:00,Cash,0.0,46.97,140.91,20.13
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,40.34,1,40.34,2019-02-02,2024-12-18 16:33:00,Cash,0.0,4.84,35.5,35.5
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,37.27,6,223.62,2019-02-02,2024-12-18 12:40:00,Cash,0.0,33.54,190.07999999999998,31.68
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,87.52,2,175.04,2019-02-02,2024-12-18 14:05:00,Credit card,5.25,43.76,131.28,65.64
376-56-3578,C,Naypyitaw,Normal,Male,Clothes and accessories,16.64,6,99.84,2019-02-02,2024-12-18 13:25:00,Ewallet,2.44,6.99,92.82000000000001,15.47
405-31-3307,A,Yangon,Member,Male,Clothes and accessories,9.92,10,99.2,2019-02-02,2024-12-18 18:38:00,Credit card,6.82,6.95,92.30000000000001,9.23
307-04-2073,C,Naypyitaw,Normal,Female,Clothes and accessories,93.73,2,187.46,2019-02-02,2024-12-18 14:14:00,Credit card,6.22,13.12,174.34,87.17
351-62-0825,B,Mandalay,Normal,Female,Clothes and accessories,16.76,5,83.80000000000001,2019-02-02,2024-12-18 18:11:00,Ewallet,1.89,5.87,77.9,15.58
641-96-3692,C,Naypyitaw,Member,Female,Clothes and accessories,21.19,4,84.76,2019-02-02,2024-12-18 18:04:00,Ewallet,4.92,5.93,78.8,19.7
326-78-5178,C,Naypyitaw,Member,Male,Food and beverages,95.97,7,671.79,2019-02-03,2024-12-18 10:19:00,Cash,0.0,80.61,591.15,84.45
347-34-2234,B,Mandalay,Member,Female,Sports and travel,57.82,9,520.38,2019-02-03,2024-12-18 13:40:00,Ewallet,7.81,78.06,442.34999999999997,49.15
430-60-3493,A,Yangon,Member,Female,Home and lifestyle,99.62,7,697.34,2019-02-03,2024-12-18 14:38:00,Cash,0.0,125.53,571.8299999999999,81.69
566-71-1091,A,Yangon,Normal,Male,Fashion accessories,80.87,5,404.35,2019-02-03,2024-12-18 15:59:00,Cash,0.0,101.09,303.25,60.65
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,42.55,5,212.75,2019-02-03,2024-12-18 15:19:00,Cash,0.0,25.53,187.2,37.44
326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,77.65,4,310.6,2019-02-03,2024-12-18 10:02:00,Cash,0.0,46.59,264.0,66.0
277-63-2961,B,Mandalay,Member,Male,Sports and travel,77.67,1,77.67,2019-02-03,2024-12-18 15:53:00,Credit card,2.33,11.65,66.02,66.02
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,51.8,10,518.0,2019-02-03,2024-12-18 16:40:00,Credit card,15.54,77.7,440.3,44.03
443-59-0061,A,Yangon,Member,Male,Food and beverages,70.82,10,708.1999999999999,2019-02-03,2024-12-18 11:25:00,Ewallet,10.62,84.99,623.2,62.32
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,76.42,10,764.2,2019-02-03,2024-12-18 17:24:00,Cash,0.0,137.55,626.5999999999999,62.66
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,45.12,3,135.35999999999999,2019-02-03,2024-12-18 11:46:00,Cash,0.0,20.3,115.05000000000001,38.35
585-86-8361,A,Yangon,Normal,Female,Food and beverages,28.64,5,143.2,2019-02-03,2024-12-18 10:31:00,Credit card,4.3,17.19,126.05000000000001,25.21
190-59-3964,B,Mandalay,Member,Male,Food and beverages,49.52,5,247.60000000000002,2019-02-03,2024-12-18 14:35:00,Credit card,7.43,29.71,217.89999999999998,43.58
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,56.47,1,56.47,2019-02-03,2024-12-18 20:13:00,Ewallet,0.85,14.12,42.35,42.35
566-71-1099,A,Yangon,Normal,Male,Clothes and accessories,26.16,5,130.8,2019-02-03,2024-12-18 16:01:00,Cash,0.0,9.16,121.64999999999999,24.33
441-94-7118,A,Yangon,Member,Male,Electronic accessories,75.55,1,75.55,2019-02-04,2024-12-18 12:14:00,Cash,0.0,11.33,64.22,64.22
236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,14.68,1,14.68,2019-02-04,2024-12-18 13:38:00,Ewallet,0.22,2.64,12.04,12.04
745-71-3520,A,Yangon,Member,Female,Electronic accessories,26.48,7,185.36,2019-02-04,2024-12-18 10:23:00,Cash,0.0,27.81,157.57000000000002,22.51
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,81.56,9,734.04,2019-02-04,2024-12-18 13:21:00,Ewallet,11.01,132.13,601.92,66.88
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,75.64,2,151.28,2019-02-04,2024-12-18 19:38:00,Cash,0.0,37.82,113.46,56.73
695-28-6250,A,Yangon,Normal,Female,Sports and travel,45.21,5,226.05,2019-02-04,2024-12-18 16:38:00,Ewallet,3.39,33.91,192.15,38.43
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,51.06,4,204.24,2019-02-04,2024-12-18 15:44:00,Ewallet,3.06,51.06,153.2,38.3
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,14.54,9,130.85999999999999,2019-02-04,2024-12-18 12:50:00,Ewallet,1.96,28.79,102.06,11.34
434-35-9162,B,Mandalay,Member,Male,Food and beverages,24.51,4,98.04,2019-02-04,2024-12-18 18:53:00,Ewallet,1.47,11.76,86.28,21.57
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,78.31,7,548.1700000000001,2019-02-04,2024-12-18 16:09:00,Credit card,16.44,82.22,465.92,66.56
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,71.16,1,71.16,2019-02-04,2024-12-18 20:43:00,Credit card,2.13,8.54,62.62,62.62
626-43-7887,B,Mandalay,Member,Female,Clothes and accessories,7.92,9,71.28,2019-02-04,2024-12-18 12:24:00,Ewallet,1.29,4.99,66.33,7.37
374-38-5555,A,Yangon,Normal,Female,Clothes and accessories,14.5,6,87.0,2019-02-04,2024-12-18 19:34:00,Ewallet,3.12,6.09,80.88,13.48
479-26-8945,B,Mandalay,Member,Female,Sports and travel,17.32,2,34.64,2019-02-05,2024-12-18 11:32:00,Ewallet,0.52,5.19,29.44,14.72
210-67-5886,C,Naypyitaw,Member,Female,Health and beauty,103.12,3,309.36,2019-02-05,2024-12-18 10:41:00,Credit card,9.28,68.06,241.29000000000002,80.43
338-65-2210,C,Naypyitaw,Member,Female,Health and beauty,72.03,10,720.3,2019-02-05,2024-12-18 19:57:00,Cash,0.0,158.47,561.8,56.18
729-09-9681,A,Yangon,Member,Male,Home and lifestyle,27.21,6,163.26,2019-02-05,2024-12-18 10:16:00,Ewallet,2.45,29.38,133.85999999999999,22.31
181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,72.8,2,145.6,2019-02-05,2024-12-18 19:05:00,Ewallet,2.18,36.4,109.2,54.6
374-17-3652,B,Mandalay,Member,Female,Food and beverages,44.96,9,404.64,2019-02-05,2024-12-18 15:26:00,Credit card,12.14,48.56,356.13,39.57
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,61.15,9,550.35,2019-02-05,2024-12-18 12:34:00,Cash,0.0,121.08,429.3,47.7
880-35-0356,A,Yangon,Member,Female,Sports and travel,78.96,3,236.88,2019-02-05,2024-12-18 11:51:00,Ewallet,3.55,35.53,201.36,67.12
307-04-2070,A,Yangon,Member,Female,Fashion accessories,32.15,1,32.15,2019-02-05,2024-12-18 14:14:00,Credit card,0.96,8.04,24.11,24.11
325-89-4209,A,Yangon,Member,Male,Food and beverages,92.3,1,92.3,2019-02-05,2024-12-18 19:42:00,Ewallet,1.38,11.08,81.22,81.22
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,49.63,6,297.78000000000003,2019-02-05,2024-12-18 10:17:00,Cash,0.0,35.74,262.08,43.68
324-92-3863,A,Yangon,Member,Male,Electronic accessories,21.94,2,43.88,2019-02-05,2024-12-18 18:45:00,Cash,0.0,6.58,37.3,18.65
181-94-6433,C,Naypyitaw,Member,Male,Clothes and accessories,11.42,4,45.68,2019-02-05,2024-12-18 19:18:00,Ewallet,1.12,3.2,42.48,10.62
271-88-8738,A,Yangon,Member,Female,Clothes and accessories,1.78,9,16.02,2019-02-05,2024-12-18 13:05:00,Credit card,1.98,1.12,14.85,1.65
351-62-0822,B,Mandalay,Member,Female,Fashion accessories,15.21,4,60.84,2019-02-06,2024-12-18 18:07:00,Ewallet,0.91,15.21,45.6,11.4
183-56-6882,C,Naypyitaw,Member,Female,Food and beverages,104.39,4,417.56,2019-02-06,2024-12-18 10:42:00,Ewallet,6.26,50.11,367.44,91.86
727-46-3608,B,Mandalay,Member,Female,Food and beverages,21.01,9,189.09,2019-02-06,2024-12-18 15:47:00,Ewallet,2.84,22.69,166.41,18.49
512-91-0811,C,Naypyitaw,Normal,Male,Health and beauty,94.24,1,94.24,2019-02-06,2024-12-18 20:05:00,Credit card,2.83,20.73,73.51,73.51
875-46-5808,B,Mandalay,Member,Female,Health and beauty,27.2,10,272.0,2019-02-06,2024-12-18 14:51:00,Ewallet,4.08,59.83,212.10000000000002,21.21
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,101.83,4,407.32,2019-02-06,2024-12-18 17:20:00,Ewallet,6.11,101.83,305.48,76.37
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,39.31,6,235.86,2019-02-06,2024-12-18 13:55:00,Credit card,7.08,42.46,193.44,32.24
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,24.1,10,241.0,2019-02-06,2024-12-18 19:20:00,Ewallet,3.61,36.15,204.8,20.48
258-92-7466,A,Yangon,Normal,Female,Health and beauty,37.46,5,187.3,2019-02-06,2024-12-18 18:33:00,Credit card,5.62,41.21,146.1,29.22
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,29.93,8,239.44,2019-02-06,2024-12-18 14:24:00,Cash,0.0,52.67,186.72,23.34
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,55.04,1,55.04,2019-02-06,2024-12-18 10:22:00,Credit card,1.65,6.6,48.44,48.44
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,52.97,6,317.82,2019-02-06,2024-12-18 15:16:00,Credit card,9.54,47.68,270.18,45.03
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,37.6,5,188.0,2019-02-06,2024-12-18 18:44:00,Ewallet,2.82,33.84,154.14999999999998,30.83
595-86-2890,C,Naypyitaw,Member,Male,Clothes and accessories,27.5,5,137.5,2019-02-06,2024-12-18 17:29:00,Ewallet,3.08,9.62,127.85,25.57
685-64-1600,B,Mandalay,Member,Female,Clothes and accessories,2.94,9,26.46,2019-02-06,2024-12-18 12:37:00,Ewallet,3.88,1.85,24.57,2.73
252-56-2699,A,Yangon,Normal,Male,Food and beverages,45.35,10,453.5,2019-02-07,2024-12-18 16:48:00,Ewallet,6.8,54.42,399.09999999999997,39.91
635-40-6220,A,Yangon,Normal,Male,Health and beauty,94.08,8,752.64,2019-02-07,2024-12-18 11:28:00,Ewallet,11.29,165.58,587.04,73.38
214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,17.3,6,103.80000000000001,2019-02-07,2024-12-18 18:23:00,Ewallet,1.56,12.46,91.38,15.23
380-94-4661,C,Naypyitaw,Member,Male,Electronic accessories,69.24,4,276.96,2019-02-07,2024-12-18 13:05:00,Credit card,8.31,41.54,235.4,58.85
868-81-1752,B,Mandalay,Normal,Male,Home and lifestyle,23.12,9,208.08,2019-02-07,2024-12-18 18:48:00,Cash,0.0,37.46,170.64000000000001,18.96
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,42.9,8,343.2,2019-02-07,2024-12-18 14:38:00,Credit card,10.3,51.48,291.76,36.47
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,83.36,10,833.6,2019-02-07,2024-12-18 20:24:00,Cash,0.0,125.04,708.6,70.86
827-44-5872,B,Mandalay,Member,Female,Food and beverages,57.08,10,570.8,2019-02-07,2024-12-18 11:28:00,Credit card,17.12,68.49,502.29999999999995,50.23
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,17.5,7,122.5,2019-02-07,2024-12-18 11:36:00,Ewallet,1.84,22.05,100.45,14.35
560-49-6611,A,Yangon,Member,Female,Sports and travel,47.86,1,47.86,2019-02-07,2024-12-18 14:13:00,Cash,0.0,7.18,40.68,40.68
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,30.41,1,30.41,2019-02-07,2024-12-18 10:18:00,Credit card,0.91,4.56,25.85,25.85
